"Var1"	"Var2"	"Correlation"	"freeze"
"Monocytes"	"B cell plasma IgA (3)"	0.0188749812495143	"Replication"
"Paneth cell"	"B cell plasma IgA (3)"	-0.064089973006969	"Replication"
"Pericytes"	"B cell plasma IgA (3)"	-0.00871462999592103	"Replication"
"Smooth muscle cell"	"B cell plasma IgA (3)"	-0.0205295611177539	"Replication"
"Stem cell LGR5+"	"B cell plasma IgA (3)"	-0.153825657742467	"Replication"
"Stem cell MKI67+ (1)"	"B cell plasma IgA (3)"	-0.165530892499146	"Replication"
"Stem cell MKI67+ (2)"	"B cell plasma IgA (3)"	-0.157368887144856	"Replication"
"T cell CD4 naive"	"B cell plasma IgA (3)"	-0.0485882372504184	"Replication"
"T cell CD4 proliferating"	"B cell plasma IgA (3)"	-0.0434787906898271	"Replication"
"T cell CD4- CD8-"	"B cell plasma IgA (3)"	-0.0105740177846735	"Replication"
"T cell CD4+ CXCR6+ memory"	"B cell plasma IgA (3)"	-0.0227350138504015	"Replication"
"T cell CD4+ memory"	"B cell plasma IgA (3)"	-0.0248855155458622	"Replication"
"T cell CD4+ PASK+ CCR7+"	"B cell plasma IgA (3)"	-0.0410128113768405	"Replication"
"T cell CD4+ Treg"	"B cell plasma IgA (3)"	-0.010180569431627	"Replication"
"T cell CD8+ FGFBP2+ effector"	"B cell plasma IgA (3)"	-0.00334881539187528	"Replication"
"T cell CD8+ GZMK+"	"B cell plasma IgA (3)"	-0.0241793593150682	"Replication"
"T cell CD8+ tissue-resident"	"B cell plasma IgA (3)"	-0.0311255199142412	"Replication"
"T cell gd"	"B cell plasma IgA (3)"	-0.0180397217067688	"Replication"
"Tuft cell"	"B cell plasma IgA (3)"	-0.0710861372514493	"Replication"
"B cell"	"Dendritic cell"	0.106639467101588	"Replication"
"B cell activated"	"Dendritic cell"	0.0510067339699966	"Replication"
"B cell germinal centre/plasmablasts"	"Dendritic cell"	0.0710600580925962	"Replication"
"B cell memory (1)"	"Dendritic cell"	0.0829882389946697	"Replication"
"B cell memory (2)"	"Dendritic cell"	0.104492288827888	"Replication"
"B cell naive"	"Dendritic cell"	0.111364133674558	"Replication"
"B cell plasma IgA (1)"	"Dendritic cell"	-0.0657341191190583	"Replication"
"B cell plasma IgA (2)"	"Dendritic cell"	-0.0207085865622467	"Replication"
"B cell plasma IgA (3)"	"Dendritic cell"	-0.00597981627657792	"Replication"
"Dendritic cell"	"Dendritic cell"	1	"Replication"
"Endocrine cell"	"Dendritic cell"	-0.0794042380821727	"Replication"
"Endothelial cell"	"Dendritic cell"	0.0371504138256026	"Replication"
"Enterocyte middle villus (1)"	"Dendritic cell"	-0.0939964651257896	"Replication"
"Enterocyte middle villus (2)"	"Dendritic cell"	-0.111053894725322	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Dendritic cell"	-0.119363590818561	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Dendritic cell"	-0.114095787594455	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Dendritic cell"	-0.100369949982178	"Replication"
"Enterocyte top villus"	"Dendritic cell"	-0.102772832427934	"Replication"
"Enterocytes BEST4"	"Dendritic cell"	-0.0333002331095245	"Replication"
"Fibroblast/Myofibroblasts"	"Dendritic cell"	0.0148872642481209	"Replication"
"Goblet cell crypt MKI67+"	"Dendritic cell"	-0.110271209884187	"Replication"
"Goblet cell middle villus"	"Dendritic cell"	-0.139142610784121	"Replication"
"Goblet cell top villus"	"Dendritic cell"	-0.122859883038699	"Replication"
"ILC1/NKs"	"Dendritic cell"	0.0682967375894761	"Replication"
"ILC3"	"Dendritic cell"	0.100943623518411	"Replication"
"Mac (1)"	"Dendritic cell"	0.453467338737736	"Replication"
"Mac (2)"	"Dendritic cell"	0.465968547013504	"Replication"
"Mac intermediate (1)"	"Dendritic cell"	0.572968359089975	"Replication"
"Mac intermediate (2)"	"Dendritic cell"	0.347812651312102	"Replication"
"Mast"	"Dendritic cell"	0.110104107709398	"Replication"
"Monocytes"	"Dendritic cell"	0.191016914071814	"Replication"
"Paneth cell"	"Dendritic cell"	-0.105543452468072	"Replication"
"Pericytes"	"Dendritic cell"	0.0059153105067614	"Replication"
"Smooth muscle cell"	"Dendritic cell"	0.00160982393837969	"Replication"
"Stem cell LGR5+"	"Dendritic cell"	-0.0991483068394558	"Replication"
"Stem cell MKI67+ (1)"	"Dendritic cell"	-0.101267687898536	"Replication"
"Stem cell MKI67+ (2)"	"Dendritic cell"	-0.0926486913997264	"Replication"
"T cell CD4 naive"	"Dendritic cell"	-0.0274296083546124	"Replication"
"T cell CD4 proliferating"	"Dendritic cell"	0.0617190756824485	"Replication"
"T cell CD4- CD8-"	"Dendritic cell"	0.0362458093793091	"Replication"
"T cell CD4+ CXCR6+ memory"	"Dendritic cell"	0.0681796588843547	"Replication"
"T cell CD4+ memory"	"Dendritic cell"	0.0178850094731321	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Dendritic cell"	-0.0229852402037537	"Replication"
"T cell CD4+ Treg"	"Dendritic cell"	0.0437437836481293	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Dendritic cell"	0.0376386669040778	"Replication"
"T cell CD8+ GZMK+"	"Dendritic cell"	0.0206345721986598	"Replication"
"T cell CD8+ tissue-resident"	"Dendritic cell"	0.0323500081629237	"Replication"
"T cell gd"	"Dendritic cell"	0.0659053313055473	"Replication"
"Tuft cell"	"Dendritic cell"	-0.0459337515621743	"Replication"
"B cell"	"Endocrine cell"	-0.0736932117668683	"Replication"
"B cell activated"	"Endocrine cell"	-0.118662442250511	"Replication"
"B cell germinal centre/plasmablasts"	"Endocrine cell"	-0.106900172974818	"Replication"
"B cell memory (1)"	"Endocrine cell"	-0.129648398100073	"Replication"
"B cell memory (2)"	"Endocrine cell"	-0.130691785593701	"Replication"
"B cell naive"	"Endocrine cell"	-0.138285498572278	"Replication"
"B cell plasma IgA (1)"	"Endocrine cell"	0.0350401028879027	"Replication"
"B cell plasma IgA (2)"	"Endocrine cell"	-0.0684106148197902	"Replication"
"B cell plasma IgA (3)"	"Endocrine cell"	-0.0782453905913328	"Replication"
"Dendritic cell"	"Endocrine cell"	-0.0794042380821727	"Replication"
"Endocrine cell"	"Endocrine cell"	1	"Replication"
"Endothelial cell"	"Endocrine cell"	0.0399450220811765	"Replication"
"Enterocyte middle villus (1)"	"Endocrine cell"	-0.00776651899420252	"Replication"
"Enterocyte middle villus (2)"	"Endocrine cell"	-0.0222390688612403	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Endocrine cell"	-0.00799278454372303	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Endocrine cell"	0.0104199121377604	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Endocrine cell"	0.0196157105456341	"Replication"
"Enterocyte top villus"	"Endocrine cell"	0.000254525490718444	"Replication"
"Enterocytes BEST4"	"Endocrine cell"	0.0772133255979409	"Replication"
"Fibroblast/Myofibroblasts"	"Endocrine cell"	0.0699975691826544	"Replication"
"Goblet cell crypt MKI67+"	"Endocrine cell"	0.0581592299038613	"Replication"
"Goblet cell middle villus"	"Endocrine cell"	0.14752542551579	"Replication"
"Goblet cell top villus"	"Endocrine cell"	0.0857999936230911	"Replication"
"ILC1/NKs"	"Endocrine cell"	-0.106060658476047	"Replication"
"ILC3"	"Endocrine cell"	-0.0522788392121657	"Replication"
"Mac (1)"	"Endocrine cell"	-0.0599968682072112	"Replication"
"Mac (2)"	"Endocrine cell"	-0.0694991561515317	"Replication"
"Mac intermediate (1)"	"Endocrine cell"	-0.098771286211037	"Replication"
"Mac intermediate (2)"	"Endocrine cell"	-0.0688749648506022	"Replication"
"Mast"	"Endocrine cell"	-0.0273436833183871	"Replication"
"Monocytes"	"Endocrine cell"	-0.0592832736464437	"Replication"
"Paneth cell"	"Endocrine cell"	0.163621086422797	"Replication"
"Pericytes"	"Endocrine cell"	0.0475899921006202	"Replication"
"Smooth muscle cell"	"Endocrine cell"	0.0499545729476815	"Replication"
"Stem cell LGR5+"	"Endocrine cell"	0.111408013313572	"Replication"
"Stem cell MKI67+ (1)"	"Endocrine cell"	-0.0274278322364034	"Replication"
"Stem cell MKI67+ (2)"	"Endocrine cell"	-0.00229041807259774	"Replication"
"T cell CD4 naive"	"Endocrine cell"	-0.111986743292174	"Replication"
"T cell CD4 proliferating"	"Endocrine cell"	-0.123614613003427	"Replication"
"T cell CD4- CD8-"	"Endocrine cell"	-0.0504666631823916	"Replication"
"T cell CD4+ CXCR6+ memory"	"Endocrine cell"	-0.14040104285869	"Replication"
"T cell CD4+ memory"	"Endocrine cell"	-0.120110476524215	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Endocrine cell"	-0.112210337461228	"Replication"
"T cell CD4+ Treg"	"Endocrine cell"	-0.116026523684258	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Endocrine cell"	-0.0638124488710682	"Replication"
"T cell CD8+ GZMK+"	"Endocrine cell"	-0.118046274609237	"Replication"
"T cell CD8+ tissue-resident"	"Endocrine cell"	-0.136149061815363	"Replication"
"T cell gd"	"Endocrine cell"	-0.115381119304029	"Replication"
"Tuft cell"	"Endocrine cell"	0.171328097286638	"Replication"
"B cell"	"Endothelial cell"	-0.0240794891690342	"Replication"
"B cell activated"	"Endothelial cell"	-0.0783276619254608	"Replication"
"B cell germinal centre/plasmablasts"	"Endothelial cell"	-0.0689256017848493	"Replication"
"B cell memory (1)"	"Endothelial cell"	-0.0656410792374229	"Replication"
"B cell memory (2)"	"Endothelial cell"	-0.0411247119061874	"Replication"
"B cell naive"	"Endothelial cell"	-0.0360680607314721	"Replication"
"B cell plasma IgA (1)"	"Endothelial cell"	-0.0578077658902322	"Replication"
"B cell plasma IgA (2)"	"Endothelial cell"	-0.0396780935605102	"Replication"
"B cell plasma IgA (3)"	"Endothelial cell"	-0.0195460178267636	"Replication"
"Dendritic cell"	"Endothelial cell"	0.0371504138256026	"Replication"
"Endocrine cell"	"Endothelial cell"	0.0399450220811765	"Replication"
"Endothelial cell"	"Endothelial cell"	1	"Replication"
"Enterocyte middle villus (1)"	"Endothelial cell"	-0.0343437065030681	"Replication"
"Enterocyte middle villus (2)"	"Endothelial cell"	-0.0759715425880003	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Endothelial cell"	-0.0849185916218238	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Endothelial cell"	-0.0853929264369986	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Endothelial cell"	-0.0491578393689565	"Replication"
"Enterocyte top villus"	"Endothelial cell"	-0.057432814431734	"Replication"
"Enterocytes BEST4"	"Endothelial cell"	0.00292712484575131	"Replication"
"Fibroblast/Myofibroblasts"	"Endothelial cell"	0.306230773459039	"Replication"
"Goblet cell crypt MKI67+"	"Endothelial cell"	-0.0545777247256945	"Replication"
"Goblet cell middle villus"	"Endothelial cell"	-0.0373989672233793	"Replication"
"Goblet cell top villus"	"Endothelial cell"	-0.0302522313479726	"Replication"
"ILC1/NKs"	"Endothelial cell"	-0.00298420479909665	"Replication"
"ILC3"	"Endothelial cell"	0.0493635925509344	"Replication"
"Mac (1)"	"Endothelial cell"	0.095104690601146	"Replication"
"Mac (2)"	"Endothelial cell"	0.0679655265338515	"Replication"
"Mac intermediate (1)"	"Endothelial cell"	0.0586264769977145	"Replication"
"Mac intermediate (2)"	"Endothelial cell"	0.050504887480002	"Replication"
"Mast"	"Endothelial cell"	0.075179593420322	"Replication"
"Monocytes"	"Endothelial cell"	0.010598049013553	"Replication"
"Paneth cell"	"Endothelial cell"	-0.00204784020047492	"Replication"
"Pericytes"	"Endothelial cell"	0.262775446301005	"Replication"
"Smooth muscle cell"	"Endothelial cell"	0.234474014041281	"Replication"
"Stem cell LGR5+"	"Endothelial cell"	-0.0324923745702157	"Replication"
"Stem cell MKI67+ (1)"	"Endothelial cell"	-0.083973328202988	"Replication"
"Stem cell MKI67+ (2)"	"Endothelial cell"	-0.0683890355552303	"Replication"
"T cell CD4 naive"	"Endothelial cell"	-0.0384630628459402	"Replication"
"T cell CD4 proliferating"	"Endothelial cell"	-0.0460653594822474	"Replication"
"T cell CD4- CD8-"	"Endothelial cell"	-0.0257342517437441	"Replication"
"T cell CD4+ CXCR6+ memory"	"Endothelial cell"	-0.0259606637983472	"Replication"
"T cell CD4+ memory"	"Endothelial cell"	-0.0366713151502422	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Endothelial cell"	-0.0438234602220438	"Replication"
"T cell CD4+ Treg"	"Endothelial cell"	-0.0369571197918286	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Endothelial cell"	-0.0164898310398589	"Replication"
"T cell CD8+ GZMK+"	"Endothelial cell"	-0.0353034296341487	"Replication"
"T cell CD8+ tissue-resident"	"Endothelial cell"	-0.0415906146531873	"Replication"
"T cell gd"	"Endothelial cell"	-0.0181503208908762	"Replication"
"Tuft cell"	"Endothelial cell"	0.0296733580280643	"Replication"
"B cell"	"Enterocyte middle villus (1)"	-0.0769511707138282	"Replication"
"B cell activated"	"Enterocyte middle villus (1)"	-0.169275415495522	"Replication"
"B cell germinal centre/plasmablasts"	"Enterocyte middle villus (1)"	-0.179636522016348	"Replication"
"B cell memory (1)"	"Enterocyte middle villus (1)"	-0.213941366706483	"Replication"
"B cell memory (2)"	"Enterocyte middle villus (1)"	-0.18302277004521	"Replication"
"B cell naive"	"Enterocyte middle villus (1)"	-0.177307650076109	"Replication"
"B cell plasma IgA (1)"	"Enterocyte middle villus (1)"	0.0557562051806759	"Replication"
"B cell plasma IgA (2)"	"Enterocyte middle villus (1)"	-0.0978087885277842	"Replication"
"B cell plasma IgA (3)"	"Enterocyte middle villus (1)"	-0.119112937656988	"Replication"
"Dendritic cell"	"Enterocyte middle villus (1)"	-0.0939964651257896	"Replication"
"Endocrine cell"	"Enterocyte middle villus (1)"	-0.00776651899420252	"Replication"
"Endothelial cell"	"Enterocyte middle villus (1)"	-0.0343437065030681	"Replication"
"Enterocyte middle villus (1)"	"Enterocyte middle villus (1)"	1	"Replication"
"Enterocyte middle villus (2)"	"Enterocyte middle villus (1)"	0.677290464057431	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Enterocyte middle villus (1)"	0.579557306704325	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Enterocyte middle villus (1)"	0.334271442204745	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Enterocyte middle villus (1)"	0.463397633598707	"Replication"
"Enterocyte top villus"	"Enterocyte middle villus (1)"	0.704083024425391	"Replication"
"Enterocytes BEST4"	"Enterocyte middle villus (1)"	0.300588630053869	"Replication"
"Fibroblast/Myofibroblasts"	"Enterocyte middle villus (1)"	-0.0903178637055284	"Replication"
"Goblet cell crypt MKI67+"	"Enterocyte middle villus (1)"	0.0107894966974511	"Replication"
"Goblet cell middle villus"	"Enterocyte middle villus (1)"	0.133647162373682	"Replication"
"Goblet cell top villus"	"Enterocyte middle villus (1)"	0.317123154900151	"Replication"
"ILC1/NKs"	"Enterocyte middle villus (1)"	-0.140083701782326	"Replication"
"ILC3"	"Enterocyte middle villus (1)"	-0.116764338276529	"Replication"
"Mac (1)"	"Enterocyte middle villus (1)"	-0.0623093183808891	"Replication"
"Mac (2)"	"Enterocyte middle villus (1)"	-0.0465993483510552	"Replication"
"Mac intermediate (1)"	"Enterocyte middle villus (1)"	-0.0488543146544913	"Replication"
"Mac intermediate (2)"	"Enterocyte middle villus (1)"	0.0100685998318623	"Replication"
"Mast"	"Enterocyte middle villus (1)"	-0.0870302196415628	"Replication"
"Monocytes"	"Enterocyte middle villus (1)"	-0.00111679773951782	"Replication"
"Paneth cell"	"Enterocyte middle villus (1)"	0.0485549518264004	"Replication"
"Pericytes"	"Enterocyte middle villus (1)"	-0.0714989525161378	"Replication"
"Smooth muscle cell"	"Enterocyte middle villus (1)"	-0.0665906783276871	"Replication"
"Stem cell LGR5+"	"Enterocyte middle villus (1)"	0.0662054249692182	"Replication"
"Stem cell MKI67+ (1)"	"Enterocyte middle villus (1)"	0.145254948907466	"Replication"
"Stem cell MKI67+ (2)"	"Enterocyte middle villus (1)"	0.0833196609638621	"Replication"
"T cell CD4 naive"	"Enterocyte middle villus (1)"	-0.18080963405754	"Replication"
"T cell CD4 proliferating"	"Enterocyte middle villus (1)"	-0.151512689084494	"Replication"
"T cell CD4- CD8-"	"Enterocyte middle villus (1)"	-0.0712037273124413	"Replication"
"T cell CD4+ CXCR6+ memory"	"Enterocyte middle villus (1)"	-0.165548310381754	"Replication"
"T cell CD4+ memory"	"Enterocyte middle villus (1)"	-0.159737703274483	"Replication"
"T cell CD4+ PASK+ CCR7+"	"Enterocyte middle villus (1)"	-0.188132076703963	"Replication"
"T cell CD4+ Treg"	"Enterocyte middle villus (1)"	-0.156795964813657	"Replication"
"T cell CD8+ FGFBP2+ effector"	"Enterocyte middle villus (1)"	-0.0894505057984001	"Replication"
"T cell CD8+ GZMK+"	"Enterocyte middle villus (1)"	-0.153029898592176	"Replication"
"T cell CD8+ tissue-resident"	"Enterocyte middle villus (1)"	-0.174294324065627	"Replication"
"T cell gd"	"Enterocyte middle villus (1)"	-0.16354776188327	"Replication"
"Tuft cell"	"Enterocyte middle villus (1)"	0.0438113818084651	"Replication"
"B cell"	"Enterocyte middle villus (2)"	-0.0720319139550484	"Replication"
"B cell activated"	"Enterocyte middle villus (2)"	-0.153566904996959	"Replication"
"B cell germinal centre/plasmablasts"	"Enterocyte middle villus (2)"	-0.170388685865582	"Replication"
"B cell memory (1)"	"Enterocyte middle villus (2)"	-0.205112347904681	"Replication"
"B cell memory (2)"	"Enterocyte middle villus (2)"	-0.180973903264701	"Replication"
"B cell naive"	"Enterocyte middle villus (2)"	-0.176666963793523	"Replication"
"B cell plasma IgA (1)"	"Enterocyte middle villus (2)"	0.0506656127501115	"Replication"
"B cell plasma IgA (2)"	"Enterocyte middle villus (2)"	-0.105122473326604	"Replication"
"B cell plasma IgA (3)"	"Enterocyte middle villus (2)"	-0.129555172940398	"Replication"
"Dendritic cell"	"Enterocyte middle villus (2)"	-0.111053894725322	"Replication"
"Endocrine cell"	"Enterocyte middle villus (2)"	-0.0222390688612403	"Replication"
"Endothelial cell"	"Enterocyte middle villus (2)"	-0.0759715425880003	"Replication"
"Enterocyte middle villus (1)"	"Enterocyte middle villus (2)"	0.677290464057431	"Replication"
"Enterocyte middle villus (2)"	"Enterocyte middle villus (2)"	1	"Replication"
"Enterocyte precursor crypt OLFM4+ KRT20++"	"Enterocyte middle villus (2)"	0.779553064413614	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (1)"	"Enterocyte middle villus (2)"	0.444011320010859	"Replication"
"Enterocyte progenitor crypt OLFM4++ KRT20+ (2)"	"Enterocyte middle villus (2)"	0.316653540281833	"Replication"
"Enterocyte top villus"	"Enterocyte middle villus (2)"	0.859607731408766	"Replication"
"Enterocytes BEST4"	"Enterocyte middle villus (2)"	0.225167127090776	"Replication"
"Fibroblast/Myofibroblasts"	"Enterocyte middle villus (2)"	-0.113712011099314	"Replication"
"Goblet cell crypt MKI67+"	"Enterocyte middle villus (2)"	-0.0203220244030235	"Replication"
"Goblet cell middle villus"	"Enterocyte middle villus (2)"	0.0958472022432133	"Replication"
"Goblet cell top villus"	"Enterocyte middle villus (2)"	0.191936198409491	"Replication"
"ILC1/NKs"	"Enterocyte middle villus (2)"	-0.13962976674196	"Replication"
"ILC3"	"Enterocyte middle villus (2)"	-0.121194690394256	"Replication"
"Mac (1)"	"Enterocyte middle villus (2)"	-0.0798483573821245	"Replication"
"Mac (2)"	"Enterocyte middle villus (2)"	-0.0548372350212757	"Replication"
"Mac intermediate (1)"	"Enterocyte middle villus (2)"	-0.0827713177382233	"Replication"
"Mac intermediate (2)"	"Enterocyte middle villus (2)"	-0.054139814227992	"Replication"
